Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
320,1756914684450,03/09/2025 15:51,1756914688653,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,65,30,2,individual,Zone4,timelimit_screen,999.7999999999884,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
321,1756914685592,03/09/2025 15:51,1756914689790,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,65,30,3,offer,bluebox,response_button_image,1131.7000000178814,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
322,1756914687591,03/09/2025 15:51,1756914691787,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,65,30,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
323,1756914687733,03/09/2025 15:51,1756914691937,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,65,30,6,end,Zone1,timelimit_screen,149.90000000002328,,,,0,,,,,1,,,trial_left,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,15,64,,,0.85,0.15,1,0,0,0,Stable,Stable,3.244,1.836,1.584,2.714,inexpert
324,1756914688611,03/09/2025 15:51,1756914692799,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,66,31,1,Screen 1,Zone1,continue_button,839.8000000119209,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
325,1756914689591,03/09/2025 15:51,1756914693787,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,66,31,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
326,1756914690640,03/09/2025 15:51,1756914694841,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,66,31,3,offer,bluebox,response_button_image,1042.5,,,yellowBox.png,1,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
327,1756914692635,03/09/2025 15:51,1756914696837,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,66,31,5,feedback_r,Zone7,timelimit_screen,1999.9000000000233,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
328,1756914692794,03/09/2025 15:51,1756914696987,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,66,31,6,end,Zone1,timelimit_screen,150.20000000001164,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,16,65,,,0.85,0.15,1,1,1,1,Stable,Stable,3.42,1.433,1.924,1.235,inexpert
329,1756914693904,03/09/2025 15:51,1756914698099,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,67,32,1,Screen 1,Zone1,continue_button,1090.2999999821186,,,,0,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
330,1756914694881,03/09/2025 15:51,1756914699086,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,67,32,2,individual,Zone4,timelimit_screen,999.7000000000116,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
331,1756914695970,03/09/2025 15:51,1756914700165,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,67,32,3,offer,Zone2,response_button_image,1067.699999988079,,,yellowBox.png,1,1,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
332,1756914697959,03/09/2025 15:51,1756914702152,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,67,32,4,feedback_l,Zone7,timelimit_screen,1999.5,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
333,1756914698098,03/09/2025 15:51,1756914702302,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,67,32,6,end,Zone1,timelimit_screen,150.09999999997672,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,17,66,,,0.15,0.15,0,1,0,0,Stable,Stable,3.067,1.244,0.639,2.176,inexpert
334,1756914699273,03/09/2025 15:51,1756914703473,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,68,35,1,Screen 1,Zone1,continue_button,1149.800000011921,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
335,1756914700289,03/09/2025 15:51,1756914704470,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,68,35,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
336,1756914701479,03/09/2025 15:51,1756914705682,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,68,35,3,offer,Zone3,response_button_image,1202.2999999821186,,,redBox.png,1,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
337,1756914703463,03/09/2025 15:51,1756914707670,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,68,35,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
338,1756914703629,03/09/2025 15:51,1756914707819,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,68,35,6,end,Zone1,timelimit_screen,149.69999999995343,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,18,67,,,0.15,0.15,0,0,1,0,Stable,Stable,2.462,1.66,1.836,2.126,inexpert
339,1756914705030,03/09/2025 15:51,1756914709223,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,69,33,1,Screen 1,Zone1,continue_button,1391.9000000059605,,,,0,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
340,1756914706054,03/09/2025 15:51,1756914710220,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,69,33,2,individual,Zone4,timelimit_screen,999.7999999999884,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
341,1756914706624,03/09/2025 15:51,1756914710829,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,69,33,3,offer,Zone2,response_button_image,596.9000000059605,,,redBox.png,1,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
342,1756914708619,03/09/2025 15:51,1756914712821,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,69,33,4,feedback_l,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
343,1756914708765,03/09/2025 15:51,1756914712970,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,69,33,6,end,Zone1,timelimit_screen,150.20000000001164,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,19,68,,,0.15,0.15,0,0,1,1,Stable,Stable,3.647,1.408,1.118,1.84,inexpert
344,1756914709338,03/09/2025 15:51,1756914713537,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,70,34,1,Screen 1,Zone1,continue_button,544.8999999761581,,,,0,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
345,1756914710322,03/09/2025 15:51,1756914714520,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,70,34,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
346,1756914710948,03/09/2025 15:51,1756914715151,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,70,34,3,offer,bluebox,response_button_image,618.7000000178814,,,redBox.png,1,,,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
347,1756914712943,03/09/2025 15:51,1756914717137,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,70,34,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
348,1756914713091,03/09/2025 15:51,1756914717287,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,70,34,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,20,69,,,0.15,0.15,0,1,0,0,Stable,Stable,2.966,0.941,0.588,1.941,inexpert
349,1756914714075,03/09/2025 15:51,1756914718272,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,71,36,1,Screen 1,Zone1,continue_button,962.5,,,,0,,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
350,1756914715065,03/09/2025 15:51,1756914719269,1,03/09/2025 16:51,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,71,36,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
351,1756914716635,03/09/2025 15:51,1756914720828,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,71,36,3,offer,Zone3,response_button_image,1546.9000000059605,,,yellowBox.png,1,1,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
352,1756914718618,03/09/2025 15:51,1756914722819,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,71,36,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
353,1756914718765,03/09/2025 15:51,1756914722969,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,71,36,6,end,Zone1,timelimit_screen,150.19999999995343,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,31,70,,,0.15,0.15,0,1,0,1,Stable,Stable,1.101,0.929,1.067,2.966,inexpert
354,1756914719538,03/09/2025 15:51,1756914723741,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,72,35,1,Screen 1,Zone1,continue_button,748.4000000059605,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
355,1756914720545,03/09/2025 15:52,1756914724736,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,72,35,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
356,1756914721189,03/09/2025 15:52,1756914725386,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,72,35,3,offer,Zone2,response_button_image,637.2999999821186,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
357,1756914723172,03/09/2025 15:52,1756914727369,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,72,35,4,feedback_l,Zone7,timelimit_screen,1999.7999999999884,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
358,1756914723318,03/09/2025 15:52,1756914727520,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,72,35,6,end,Zone1,timelimit_screen,149.89999999996508,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,32,71,,,0.85,0.15,1,1,1,1,Stable,Stable,2.185,2,1.08,1.017,inexpert
359,1756914724088,03/09/2025 15:52,1756914728287,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,73,36,1,Screen 1,Zone1,continue_button,745.2999999821186,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
360,1756914725485,03/09/2025 15:52,1756914729269,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,73,36,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
361,1756914725964,03/09/2025 15:52,1756914730164,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,73,36,3,offer,Zone2,response_button_image,882.5999999940395,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
362,1756914727950,03/09/2025 15:52,1756914732153,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,73,36,4,feedback_l,Zone7,timelimit_screen,1999.9000000000233,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
363,1756914728100,03/09/2025 15:52,1756914732304,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,73,36,6,end,Zone1,timelimit_screen,150.09999999997672,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,33,72,,,0.85,0.15,1,1,1,1,Stable,Stable,3.697,1.458,0.689,2.933,inexpert
364,1756914729191,03/09/2025 15:52,1756914733395,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,74,37,1,Screen 1,Zone1,continue_button,1079.0999999940395,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
365,1756914730191,03/09/2025 15:52,1756914734386,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,74,37,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
366,1756914730945,03/09/2025 15:52,1756914735149,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,74,37,3,offer,Zone3,response_button_image,750,,,redBox.png,1,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
367,1756914732942,03/09/2025 15:52,1756914737136,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,74,37,5,feedback_r,Zone7,timelimit_screen,2000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
368,1756914733087,03/09/2025 15:52,1756914737287,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,74,37,6,end,Zone1,timelimit_screen,149.90000000002328,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,34,73,,,0.85,0.15,0,0,1,0,Stable,Stable,2.311,1.471,1.622,1.319,inexpert
369,1756914733791,03/09/2025 15:52,1756914737996,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,75,38,1,Screen 1,Zone1,continue_button,687.5,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,35,74,,,0.85,0.15,1,0,0,1,Stable,Stable,1.706,0.79,1.42,1.471,inexpert
370,1756914734790,03/09/2025 15:52,1756914738986,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,75,38,2,individual,Zone4,timelimit_screen,1000.2000000000116,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,35,74,,,0.85,0.15,1,0,0,1,Stable,Stable,1.706,0.79,1.42,1.471,inexpert
371,1756914735551,03/09/2025 15:52,1756914739746,1,03/09/2025 16:52,183183,6,task-cj2d,,48985695,12,11344879,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1536x960,1536x791,,,,SLS,2,schedule_A,schedule_A,75,38,3,offer,Zone2,response_button_image,747.0999999940395,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,35,74,,,0.85,0.15,1,0,0,1,Stable,Stable,1.706,0.79,1.42,1.471,inexpert
