Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
479,1756914582707,03/09/2025 15:49,1756914589393,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,97,47,1,Screen 1,Zone1,continue_button,735.5,,,,0,,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,77,96,,,0.85,0.85,1,1,1,0,Volatile,Volatile,2.815,1.357,0.525,1.908,inexpert
480,1756914583694,03/09/2025 15:49,1756914590378,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,97,47,2,individual,Zone4,timelimit_screen,1000.0999999999767,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,77,96,,,0.85,0.85,1,1,1,0,Volatile,Volatile,2.815,1.357,0.525,1.908,inexpert
481,1756914584954,03/09/2025 15:49,1756914591642,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,97,47,3,offer,Zone3,response_button_image,1257.3999999761581,,,redBox.png,1,1,,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,77,96,,,0.85,0.85,1,1,1,0,Volatile,Volatile,2.815,1.357,0.525,1.908,inexpert
482,1756914586935,03/09/2025 15:49,1756914593632,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,97,47,5,feedback_r,Zone7,timelimit_screen,1999.5999999999767,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,77,96,,,0.85,0.85,1,1,1,0,Volatile,Volatile,2.815,1.357,0.525,1.908,inexpert
483,1756914587079,03/09/2025 15:49,1756914593776,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,97,47,6,end,Zone1,timelimit_screen,149.90000000002328,,,,0,,,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_uncon.png,77,96,,,0.85,0.85,1,1,1,0,Volatile,Volatile,2.815,1.357,0.525,1.908,inexpert
484,1756914588458,03/09/2025 15:49,1756914595140,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,98,50,1,Screen 1,Zone1,continue_button,1352.3999999761581,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
485,1756914589435,03/09/2025 15:49,1756914596127,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,98,50,2,individual,Zone4,timelimit_screen,999.9000000000233,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
486,1756914590115,03/09/2025 15:49,1756914596813,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,98,50,3,offer,Zone2,response_button_image,678.8999999761581,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
487,1756914592105,03/09/2025 15:49,1756914598809,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,98,50,4,feedback_l,Zone7,timelimit_screen,1999.6999999999534,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
488,1756914592259,03/09/2025 15:49,1756914598958,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,98,50,6,end,Zone1,timelimit_screen,149.10000000003492,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,78,97,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1,1.004,1.546,2.697,inexpert
489,1756914592824,03/09/2025 15:49,1756914599522,1,03/09/2025 16:49,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,99,51,1,Screen 1,Zone1,continue_button,550.2000000476837,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
490,1756914593804,03/09/2025 15:49,1756914600508,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,99,51,2,individual,Zone4,timelimit_screen,999.7999999999884,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
491,1756914594498,03/09/2025 15:49,1756914601194,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,99,51,3,offer,Zone2,response_button_image,678.6999999284744,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
492,1756914596503,03/09/2025 15:49,1756914603191,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,99,51,4,feedback_l,Zone7,timelimit_screen,1999.5,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
493,1756914596641,03/09/2025 15:49,1756914603340,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,99,51,6,end,Zone1,timelimit_screen,149.29999999998836,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,79,98,,,0.85,0.85,1,1,1,1,Volatile,Volatile,1.882,1.496,1.105,1.437,inexpert
494,1756914597446,03/09/2025 15:49,1756914604145,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,100,52,1,Screen 1,Zone1,continue_button,791.5,,,,0,,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
495,1756914598455,03/09/2025 15:49,1756914605143,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,100,52,2,individual,Zone4,timelimit_screen,999.4000000000233,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
496,1756914599010,03/09/2025 15:49,1756914605709,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,100,52,3,offer,Zone2,response_button_image,559.8999999761581,,,redBox.png,1,1,,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
497,1756914601010,03/09/2025 15:50,1756914607708,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,100,52,4,feedback_l,Zone7,timelimit_screen,2000.2000000000116,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
498,1756914601158,03/09/2025 15:50,1756914607856,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,100,52,6,end,Zone1,timelimit_screen,148.89999999996508,,,,0,,,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,80,99,,,0.85,0.85,1,1,1,1,Volatile,Volatile,3.899,0.613,1.345,2.798,inexpert
499,1756914601725,03/09/2025 15:50,1756914608433,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,101,48,1,Screen 1,Zone1,continue_button,564.8999999761581,,,,0,,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
500,1756914602724,03/09/2025 15:50,1756914609423,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,101,48,2,individual,Zone4,timelimit_screen,1000.5,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
501,1756914603364,03/09/2025 15:50,1756914610068,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,101,48,3,offer,Zone3,response_button_image,637.2999999523163,,,yellowBox.png,1,1,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
502,1756914605358,03/09/2025 15:50,1756914612056,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,101,48,5,feedback_r,Zone7,timelimit_screen,2000.0999999999767,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
503,1756914605494,03/09/2025 15:50,1756914612205,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,101,48,6,end,Zone1,timelimit_screen,149.40000000002328,,,,0,,,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,91,100,,,0.85,0.85,0,1,0,1,Volatile,Volatile,3.042,1.534,1.332,2.866,inexpert
504,1756914606124,03/09/2025 15:50,1756914612824,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,102,53,1,Screen 1,Zone1,continue_button,606.3999999761581,,,,0,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
505,1756914607114,03/09/2025 15:50,1756914613821,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,102,53,2,individual,Zone4,timelimit_screen,999.5,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
506,1756914607653,03/09/2025 15:50,1756914614350,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,102,53,3,offer,Zone2,response_button_image,520.0999999046326,,,redBox.png,1,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
507,1756914609646,03/09/2025 15:50,1756914616338,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,102,53,4,feedback_l,Zone7,timelimit_screen,2000.3000000000466,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
508,1756914609789,03/09/2025 15:50,1756914616489,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,102,53,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,92,101,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.765,0.55,1.471,2.597,inexpert
509,1756914610367,03/09/2025 15:50,1756914617073,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,103,49,1,Screen 1,Zone1,continue_button,572.2999999523163,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
510,1756914611378,03/09/2025 15:50,1756914618075,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,103,49,2,individual,Zone4,timelimit_screen,1000.8000000000466,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
511,1756914611877,03/09/2025 15:50,1756914618577,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,103,49,3,offer,Zone2,response_button_image,494.10000002384186,,,yellowBox.png,1,1,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
512,1756914613887,03/09/2025 15:50,1756914620572,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,103,49,4,feedback_l,Zone7,timelimit_screen,1999.4000000000233,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
513,1756914614020,03/09/2025 15:50,1756914620721,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,103,49,6,end,Zone1,timelimit_screen,150.5,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,93,102,,,0.15,0.15,0,0,1,0,Volatile,Volatile,1.555,1.483,1.534,2.008,inexpert
514,1756914614588,03/09/2025 15:50,1756914621272,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,104,54,1,Screen 1,Zone1,continue_button,538.2999999523163,,,,0,,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
515,1756914615582,03/09/2025 15:50,1756914622271,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,104,54,2,individual,Zone4,timelimit_screen,1000.4000000000233,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
516,1756914616034,03/09/2025 15:50,1756914622723,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,104,54,3,offer,bluebox,response_button_image,445.2999999523163,,,yellowBox.png,1,1,,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
517,1756914618019,03/09/2025 15:50,1756914624722,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,104,54,5,feedback_r,Zone7,timelimit_screen,1999.8000000000466,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
518,1756914618162,03/09/2025 15:50,1756914624868,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,104,54,6,end,Zone1,timelimit_screen,149.09999999997672,,,,0,,,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,94,103,,,0.15,0.15,0,0,1,1,Volatile,Volatile,2.613,1.155,1.092,2.429,inexpert
519,1756914618603,03/09/2025 15:50,1756914625300,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,105,50,1,Screen 1,Zone1,continue_button,419.2000000476837,,,,0,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
520,1756914619583,03/09/2025 15:50,1756914626286,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,105,50,2,individual,Zone4,timelimit_screen,1000.1999999999534,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
521,1756914620588,03/09/2025 15:50,1756914627287,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,105,50,3,offer,Zone3,response_button_image,995,,,yellowBox.png,1,,,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
522,1756914622571,03/09/2025 15:50,1756914629268,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,105,50,5,feedback_r,Zone7,timelimit_screen,1999,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
523,1756914622715,03/09/2025 15:50,1756914629419,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,105,50,6,end,Zone1,timelimit_screen,150.59999999997672,,,,0,,,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_uncon.png,95,104,,,0.15,0.15,1,0,0,1,Volatile,Volatile,1.025,1.685,0.765,2.63,inexpert
524,1756914623383,03/09/2025 15:50,1756914630062,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,106,51,1,Screen 1,Zone1,continue_button,630.6999999284744,,,,0,,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
525,1756914624367,03/09/2025 15:50,1756914631053,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,106,51,2,individual,Zone4,timelimit_screen,1000,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
526,1756914625001,03/09/2025 15:50,1756914631709,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,106,51,3,offer,Zone2,response_button_image,649.1000000238419,,,yellowBox.png,1,1,,,,,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
527,1756914626989,03/09/2025 15:50,1756914633700,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,106,51,4,feedback_l,Zone7,timelimit_screen,1999.3999999999069,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
528,1756914627152,03/09/2025 15:50,1756914633850,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,106,51,6,end,Zone1,timelimit_screen,150,,,,0,,,,,1,,,trial_right,yellowBox.png,yellowBox.png,redBox.png,al1_uncon.png,96,105,,,0.15,0.15,0,0,1,0,Volatile,Volatile,3.849,0.752,1.155,1.538,inexpert
529,1756914627793,03/09/2025 15:50,1756914634501,1,03/09/2025 16:50,183183,6,task-cj2d,,48985574,15,11344882,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 139.0.0.0,1440x900,1440x731,,,,SLS,2,schedule_A,schedule_A,107,52,1,Screen 1,Zone1,continue_button,638.6000000238419,,,,0,,,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_uncon.png,97,106,,,0.15,0.85,0,1,0,1,Volatile,Volatile,1.076,0.563,0.954,1.891,inexpert
